"Table","PhysicalName","LogicalDatabase","Connection","Field","TypeCode","TypeLabel","KeyType","Size","IsComposite","Nullable"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","IDReceserie","24","id auto 8 octets","1","8","no","0"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","Paralleleserie","3","entier 2 octets","0","2","no","0"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","Pcom","3","entier 2 octets","0","2","no","0"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","Pparite","3","entier 2 octets","0","2","no","0"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","Pbaud","3","entier 2 octets","0","2","no","0"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","Pbstop","3","entier 2 octets","0","2","no","0"
"Receserie","Receserie","Receserie","_127_0_0_1_Opentrans","Ptaillecar","3","entier 2 octets","0","2","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","IDHistorique","24","id auto 8 octets","1","8","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Pci","2","texte","2","25","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Type_pointage","2","texte","0","1","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","code_adherent","2","texte","0","6","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Code_situation","2","texte","2","3","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Code_Justification","2","texte","2","3","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Date_evenement","14","date","0","8","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Heure_evenement","11","","0","4","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Date_reception","14","date","0","8","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Heure_reception","11","","0","4","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Date_emission","14","date","0","8","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Heure_emission","11","","0","4","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Signataire","2","texte","0","50","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Commentaire","2","texte","0","70","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","transmis","2","texte","0","1","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Adherent_remettant","2","texte","0","6","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Date_borderau","14","date","0","8","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Code_tournee","2","texte","0","10","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Page","9","","0","2","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Indice","36","entier 1 octet","0","1","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Cle_bordereau","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Cle_transmission","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","transmis_envergure","2","texte","0","1","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Bordereau_edite","37","booleen","0","1","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Cle_borderau_edite","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","code_clients","2","texte","0","6","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Cle_envergure","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","0","24","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","date_nouvelle_presantation","14","date","0","8","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Indice_tournee","26","entier 4 octets","0","4","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Cle_prepa_bordereau","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","nom_emarge","2","texte","0","50","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Existe_exped","2","texte","0","1","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","cle_existe","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","cle_edition","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","cle_evenement","","","2","","yes",""
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","Code_travee","2","texte","0","10","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","code_sac","2","texte","2","25","no","0"
"Reliqua","Reliqua","Historique","_127_0_0_1_Opentrans","IDPci","25","entier 8 octets","2","8","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","IDLocalite","24","id auto 8 octets","1","8","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_Pays","2","texte","2","3","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Ville","2","texte","2","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_postal","2","texte","2","10","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_insee","2","texte","2","8","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_PaysCode_postalVille","","","2","","yes",""
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Identifiant","2","texte","2","8","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_PaysIdentifiant","","","2","","yes",""
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_PaysVille","","","2","","yes",""
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Code_PaysCode_postal","","","2","","yes",""
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Indice_regroupement","36","entier 1 octet","0","1","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","langage","2","texte","0","5","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","REgion_1","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Region_2","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Region_3","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Region_4","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Latitude","2","texte","0","12","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Longitude","2","texte","0","12","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","TZ","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Utc","2","texte","0","10","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Dst","2","texte","0","1","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Area_1","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Area_2","2","texte","0","50","no","0"
"Localite","Localite","Localite","_127_0_0_1_Opentrans","Iso_2","2","texte","0","50","no","0"
"Rel_sac","Rel_sac","Rel_sac","_127_0_0_1_Opentrans","IDRel_sac","24","id auto 8 octets","1","8","no","0"
"Rel_sac","Rel_sac","Rel_sac","_127_0_0_1_Opentrans","code_sac","2","texte","0","25","no","0"
"Rel_sac","Rel_sac","Rel_sac","_127_0_0_1_Opentrans","pci","2","texte","0","25","no","0"
"SCREQ","SCREQ","SCREQ","_127_0_0_1_Opentrans","IDSCREQ","24","id auto 8 octets","1","8","no","0"
"SCREQ","SCREQ","SCREQ","_127_0_0_1_Opentrans","Pci","2","texte","2","25","no","0"
"SCREQ","SCREQ","SCREQ","_127_0_0_1_Opentrans","Type_screq","2","texte","0","1","no","0"
"Affectation","Affectation","Affectation","_127_0_0_1_Opentrans","IDAffectation","24","id auto 8 octets","1","8","no","0"
"Affectation","Affectation","Affectation","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Affectation","Affectation","Affectation","_127_0_0_1_Opentrans","depot","2","texte","2","6","no","0"
"Affectation","Affectation","Affectation","_127_0_0_1_Opentrans","Code_traction","2","texte","2","10","no","0"
"Affectation","Affectation","Affectation","_127_0_0_1_Opentrans","cle_unique_agencedepot","","","2","","yes",""
"Affectation","Affectation","Affectation","_127_0_0_1_Opentrans","cle_unique_agenceCode_tractiondepot","","","2","","yes",""
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","IDDestinataire","24","id auto 8 octets","1","8","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","2","8","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","Nom_destinataire","2","texte","0","35","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","adresse_1","2","texte","0","35","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","adresse_2","2","texte","0","35","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","adresse_3","2","texte","0","35","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","Pays_des","2","texte","0","3","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","Code_postal_des","2","texte","0","10","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","tel_des","2","texte","0","20","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","cle_unique_agenceIDClientsNom_destinataire","","","2","","yes",""
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","Ville_des","2","texte","0","50","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","cle_unique_agenceIDClientsIDDestinataire","","","1","","yes",""
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","Instruction1","2","texte","0","35","no","0"
"Destinataire","Destinataire","Destinataire","_127_0_0_1_Opentrans","Instruction2","2","texte","0","35","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","IDRemise","24","id auto 8 octets","1","8","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","Code_liste","2","texte","0","10","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","cle_unique_agenceCode_liste","","","1","","yes",""
"Remise","Remise","Remise","_127_0_0_1_Opentrans","Libelle","2","texte","0","30","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","Interface_d_exportation","2","texte","0","50","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","Repertoire_d_emission","2","texte","0","50","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","Nom_fichier_emission","2","texte","0","20","no","0"
"Remise","Remise","Remise","_127_0_0_1_Opentrans","repertoire_temporaire","2","texte","0","50","no","0"
"Affecremise","Affecremise","Affecremise","_127_0_0_1_Opentrans","IDAffecremise","24","id auto 8 octets","1","8","no","0"
"Affecremise","Affecremise","Affecremise","_127_0_0_1_Opentrans","IDRemise","25","entier 8 octets","2","8","no","0"
"Affecremise","Affecremise","Affecremise","_127_0_0_1_Opentrans","Code_Pays","2","texte","0","3","no","0"
"Affecremise","Affecremise","Affecremise","_127_0_0_1_Opentrans","Departement","2","texte","0","7","no","0"
"Affecremise","Affecremise","Affecremise","_127_0_0_1_Opentrans","IDRemiseCode_PaysDepartement","","","1","","yes",""
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","IDEntenlev","24","id auto 8 octets","1","8","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Editer","2","texte","2","1","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Compte_payeur","2","texte","2","6","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Expedier_vers_Ot","2","texte","2","1","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Compte_emetteur","2","texte","2","6","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Date_demande","14","date","0","8","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Heure_demande","11","","0","4","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Reference_exodis","2","texte","1","10","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","reference_dpd","2","texte","0","15","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","reference_client","2","texte","0","15","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Demandeur","2","texte","0","50","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Nom_enl","2","texte","0","30","no","0"
"Entenlev","Entenlev","Entenlev","_127_0_0_1_Opentrans","Ad1_enl","2","texte","0","50","no","0"
